periodo,variable,tipo_variable,metrica,valor,p_valor,n_referencia,n_actual
2025-05,sin_historial_ingresos,numerica,KS,0.013217221865656659,0.9984431219202703,3319,1083
2025-05,sin_historial_ingresos,numerica,PSI,0.0,,3319,1083
2025-05,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,1083
2025-05,dia_semana_prestamo,numerica,KS,0.1611271959731555,5.605167554962467e-19,3319,1083
2025-05,dia_semana_prestamo,numerica,PSI,0.12980832750187185,,3319,1083
2025-05,dia_semana_prestamo,numerica,Jensen-Shannon,0.15215126180632632,,3319,1083
2025-05,tipo_credito,categorica,Chi2,343.1620768080969,5.189920392649483e-72,3319,1083
2025-05,tipo_laboral,categorica,Chi2,62.58586507635626,2.550776166836974e-15,3319,1083
2025-05,tendencia_ingresos,categorica,Chi2,98.90344200520923,4.508069464339929e-12,3319,1083
2025-05,probabilidad_predicha,prediccion,PSI,0.036125198013930215,,3319,1083
2025-05,probabilidad_predicha,prediccion,Jensen-Shannon,0.09157731714650176,,3319,1083
2025-05,tasa_aprobacion,agregado,diferencia_pct_puntos,0.5705141526847979,,3319,1083
2025-06,capital_prestado,numerica,KS,0.06899034268406784,0.009689701872015562,3319,665
2025-06,capital_prestado,numerica,PSI,0.06339104871987467,,3319,665
2025-06,capital_prestado,numerica,Jensen-Shannon,0.11898298094003777,,3319,665
2025-06,plazo_meses,numerica,KS,0.38384285510401506,1.3778994308023103e-73,3319,665
2025-06,plazo_meses,numerica,PSI,0.8439925648033695,,3319,665
2025-06,plazo_meses,numerica,Jensen-Shannon,0.37630195837284264,,3319,665
2025-06,edad_cliente,numerica,KS,0.024049276550822563,0.8965815040102848,3319,665
2025-06,edad_cliente,numerica,PSI,0.020197798449465006,,3319,665
2025-06,edad_cliente,numerica,Jensen-Shannon,0.10105885388347122,,3319,665
2025-06,salario_cliente,numerica,KS,0.13163218380389058,7.844970149817094e-09,3319,665
2025-06,salario_cliente,numerica,PSI,0.11025963173208869,,3319,665
2025-06,salario_cliente,numerica,Jensen-Shannon,0.15620480795437355,,3319,665
2025-06,total_otros_prestamos,numerica,KS,0.16274944668087815,2.762198707853633e-13,3319,665
2025-06,total_otros_prestamos,numerica,PSI,0.17029399450193564,,3319,665
2025-06,total_otros_prestamos,numerica,Jensen-Shannon,0.1916103354158722,,3319,665
2025-06,cuota_pactada,numerica,KS,0.1450387040212764,1.2376878000893944e-10,3319,665
2025-06,cuota_pactada,numerica,PSI,0.11834923714930423,,3319,665
2025-06,cuota_pactada,numerica,Jensen-Shannon,0.15441263257676535,,3319,665
2025-06,puntaje_datacredito,numerica,KS,0.02434349364517716,0.8884006507195015,3319,665
2025-06,puntaje_datacredito,numerica,PSI,0.00534368475076444,,3319,665
2025-06,puntaje_datacredito,numerica,Jensen-Shannon,0.05517764319915601,,3319,665
2025-06,cant_creditosvigentes,numerica,KS,0.050073964664599124,0.11951349614480863,3319,665
2025-06,cant_creditosvigentes,numerica,PSI,0.02522556901231083,,3319,665
2025-06,cant_creditosvigentes,numerica,Jensen-Shannon,0.06963293175245694,,3319,665
2025-06,huella_consulta,numerica,KS,0.062243587274906156,0.02601195863281902,3319,665
2025-06,huella_consulta,numerica,PSI,0.042496728553385765,,3319,665
2025-06,huella_consulta,numerica,Jensen-Shannon,0.08722451552033582,,3319,665
2025-06,saldo_mora,numerica,KS,0.009685567459280509,0.9999999986182289,3319,665
2025-06,saldo_mora,numerica,PSI,0.0,,3319,665
2025-06,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,665
2025-06,saldo_total,numerica,KS,0.08758206861159568,0.00047276148234879695,3319,665
2025-06,saldo_total,numerica,PSI,0.036685562338915734,,3319,665
2025-06,saldo_total,numerica,Jensen-Shannon,0.10961463844623952,,3319,665
2025-06,saldo_principal,numerica,KS,0.09168400753164418,0.00026891686020309355,3319,665
2025-06,saldo_principal,numerica,PSI,0.04902139659887084,,3319,665
2025-06,saldo_principal,numerica,Jensen-Shannon,0.1111146029845568,,3319,665
2025-06,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,665
2025-06,saldo_mora_codeudor,numerica,PSI,0.0,,3319,665
2025-06,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,665
2025-06,creditos_sectorFinanciero,numerica,KS,0.05784240655872874,0.046904778334441906,3319,665
2025-06,creditos_sectorFinanciero,numerica,PSI,0.02707313242510135,,3319,665
2025-06,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.0766645008145836,,3319,665
2025-06,creditos_sectorCooperativo,numerica,KS,0.024371866695965583,0.8875547250648169,3319,665
2025-06,creditos_sectorCooperativo,numerica,PSI,0.006958087559453551,,3319,665
2025-06,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.03998015397260221,,3319,665
2025-06,creditos_sectorReal,numerica,KS,0.028281459901637218,0.7544013094892135,3319,665
2025-06,creditos_sectorReal,numerica,PSI,0.006822484254433866,,3319,665
2025-06,creditos_sectorReal,numerica,Jensen-Shannon,0.03700112855539298,,3319,665
2025-06,promedio_ingresos_datacredito,numerica,KS,0.20632620273022514,1.1972328164344172e-15,3319,665
2025-06,promedio_ingresos_datacredito,numerica,PSI,0.6432999271221372,,3319,665
2025-06,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.35942472505192696,,3319,665
2025-06,ratio_cuota_salario,numerica,KS,0.048095887021356365,0.14906661409387476,3319,665
2025-06,ratio_cuota_salario,numerica,PSI,0.017591102226024415,,3319,665
2025-06,ratio_cuota_salario,numerica,Jensen-Shannon,0.0908436441318086,,3319,665
2025-06,ratio_endeudamiento,numerica,KS,0.12062566181366968,1.7934001002942516e-07,3319,665
2025-06,ratio_endeudamiento,numerica,PSI,0.09359803519122317,,3319,665
2025-06,ratio_endeudamiento,numerica,Jensen-Shannon,0.15906623530517422,,3319,665
2025-06,ratio_capital_salario,numerica,KS,0.16030537128884004,7.004102942110757e-13,3319,665
2025-06,ratio_capital_salario,numerica,PSI,0.12502027343036579,,3319,665
2025-06,ratio_capital_salario,numerica,Jensen-Shannon,0.1587531613721761,,3319,665
2025-06,carga_total,numerica,KS,0.10297320359662754,1.4597200405423733e-05,3319,665
2025-06,carga_total,numerica,PSI,0.09543609232598022,,3319,665
2025-06,carga_total,numerica,Jensen-Shannon,0.1443683700153668,,3319,665
2025-06,total_creditos_sectores,numerica,KS,0.06389550254062382,0.020617454398083983,3319,665
2025-06,total_creditos_sectores,numerica,PSI,0.03370645562494724,,3319,665
2025-06,total_creditos_sectores,numerica,Jensen-Shannon,0.085565108138345,,3319,665
2025-06,diferencia_ingresos,numerica,KS,0.15069390928606818,1.5799967953012563e-08,3319,665
2025-06,diferencia_ingresos,numerica,PSI,0.11698171783192353,,3319,665
2025-06,diferencia_ingresos,numerica,Jensen-Shannon,0.16286599755841197,,3319,665
2025-06,ratio_ingresos_declarados,numerica,KS,0.13940113043103075,2.4075040240630377e-07,3319,665
2025-06,ratio_ingresos_declarados,numerica,PSI,0.08825274232888104,,3319,665
2025-06,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.14531488868421466,,3319,665
2025-06,sin_historial_ingresos,numerica,KS,0.024877952639960954,0.8725811668309759,3319,665
2025-06,sin_historial_ingresos,numerica,PSI,0.0,,3319,665
2025-06,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,665
2025-06,dia_semana_prestamo,numerica,KS,0.10034365818130742,2.5989341882552174e-05,3319,665
2025-06,dia_semana_prestamo,numerica,PSI,0.12012632109564417,,3319,665
2025-06,dia_semana_prestamo,numerica,Jensen-Shannon,0.14590605445999935,,3319,665
2025-06,tipo_credito,categorica,Chi2,267.4715833842759,1.1188364683556147e-56,3319,665
2025-06,tipo_laboral,categorica,Chi2,9.757924764625674,0.0017855134964841373,3319,665
2025-06,tendencia_ingresos,categorica,Chi2,67.3049507435482,1.28418712834283e-07,3319,665
2025-06,probabilidad_predicha,prediccion,PSI,0.19902733359404184,,3319,665
2025-06,probabilidad_predicha,prediccion,Jensen-Shannon,0.20301588837242868,,3319,665
2025-06,tasa_aprobacion,agregado,diferencia_pct_puntos,0.211722436552364,,3319,665
2025-07,capital_prestado,numerica,KS,0.05962938773371462,0.04119505287726826,3319,644
2025-07,capital_prestado,numerica,PSI,0.07196200003744532,,3319,644
2025-07,capital_prestado,numerica,Jensen-Shannon,0.1255407056914882,,3319,644
2025-07,plazo_meses,numerica,KS,0.3777385615288597,2.475781076982856e-69,3319,644
2025-07,plazo_meses,numerica,PSI,0.7210947362071509,,3319,644
2025-07,plazo_meses,numerica,Jensen-Shannon,0.3513593970027345,,3319,644
2025-07,edad_cliente,numerica,KS,0.03125520483420319,0.6541851869870412,3319,644
2025-07,edad_cliente,numerica,PSI,0.026900349787550834,,3319,644
2025-07,edad_cliente,numerica,Jensen-Shannon,0.10344387956363808,,3319,644
2025-07,salario_cliente,numerica,KS,0.05448209911314306,0.07796421200985912,3319,644
2025-07,salario_cliente,numerica,PSI,0.047405152819429294,,3319,644
2025-07,salario_cliente,numerica,Jensen-Shannon,0.11440667357222747,,3319,644
2025-07,total_otros_prestamos,numerica,KS,0.09378760346508619,0.00013909280145578501,3319,644
2025-07,total_otros_prestamos,numerica,PSI,0.14033386124664918,,3319,644
2025-07,total_otros_prestamos,numerica,Jensen-Shannon,0.19034981531117157,,3319,644
2025-07,cuota_pactada,numerica,KS,0.17481131598794075,7.020411786771321e-15,3319,644
2025-07,cuota_pactada,numerica,PSI,0.15286605307570764,,3319,644
2025-07,cuota_pactada,numerica,Jensen-Shannon,0.1755966376519364,,3319,644
2025-07,puntaje_datacredito,numerica,KS,0.03506966745749826,0.507941200123774,3319,644
2025-07,puntaje_datacredito,numerica,PSI,0.018962245578309087,,3319,644
2025-07,puntaje_datacredito,numerica,Jensen-Shannon,0.09542980992124186,,3319,644
2025-07,cant_creditosvigentes,numerica,KS,0.035188889866176076,0.5035728583583521,3319,644
2025-07,cant_creditosvigentes,numerica,PSI,0.0173444859554808,,3319,644
2025-07,cant_creditosvigentes,numerica,Jensen-Shannon,0.05760244353894139,,3319,644
2025-07,huella_consulta,numerica,KS,0.06909587000499667,0.010981781497322613,3319,644
2025-07,huella_consulta,numerica,PSI,0.04246217266207021,,3319,644
2025-07,huella_consulta,numerica,Jensen-Shannon,0.08740254330721128,,3319,644
2025-07,saldo_mora,numerica,KS,0.009646129936942915,0.999999999295247,3319,644
2025-07,saldo_mora,numerica,PSI,0.0,,3319,644
2025-07,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,644
2025-07,saldo_total,numerica,KS,0.06434325932012652,0.02400897927125658,3319,644
2025-07,saldo_total,numerica,PSI,0.03618089311019633,,3319,644
2025-07,saldo_total,numerica,Jensen-Shannon,0.09504815429082036,,3319,644
2025-07,saldo_principal,numerica,KS,0.07326205753433246,0.007440163270170071,3319,644
2025-07,saldo_principal,numerica,PSI,0.0329778066991763,,3319,644
2025-07,saldo_principal,numerica,Jensen-Shannon,0.08922596265201307,,3319,644
2025-07,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,644
2025-07,saldo_mora_codeudor,numerica,PSI,0.0,,3319,644
2025-07,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,644
2025-07,creditos_sectorFinanciero,numerica,KS,0.04738106778401785,0.1711503663790201,3319,644
2025-07,creditos_sectorFinanciero,numerica,PSI,0.024321109406566697,,3319,644
2025-07,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.06740443474171688,,3319,644
2025-07,creditos_sectorCooperativo,numerica,KS,0.033508839562915615,0.5664800557407055,3319,644
2025-07,creditos_sectorCooperativo,numerica,PSI,0.0024494673093648964,,3319,644
2025-07,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.02121930930926649,,3319,644
2025-07,creditos_sectorReal,numerica,KS,0.05618273482808367,0.06360538217001963,3319,644
2025-07,creditos_sectorReal,numerica,PSI,0.026901577072685562,,3319,644
2025-07,creditos_sectorReal,numerica,Jensen-Shannon,0.07092012410632013,,3319,644
2025-07,promedio_ingresos_datacredito,numerica,KS,0.19840137577336373,1.189413543422649e-12,3319,644
2025-07,promedio_ingresos_datacredito,numerica,PSI,0.6825649964460019,,3319,644
2025-07,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3548813779723945,,3319,644
2025-07,ratio_cuota_salario,numerica,KS,0.13730687192978008,2.6380966121009964e-09,3319,644
2025-07,ratio_cuota_salario,numerica,PSI,0.10729236520599492,,3319,644
2025-07,ratio_cuota_salario,numerica,Jensen-Shannon,0.15054832488824663,,3319,644
2025-07,ratio_endeudamiento,numerica,KS,0.11795290126087776,5.608237309098548e-07,3319,644
2025-07,ratio_endeudamiento,numerica,PSI,0.18592554695985986,,3319,644
2025-07,ratio_endeudamiento,numerica,Jensen-Shannon,0.20086508935497313,,3319,644
2025-07,ratio_capital_salario,numerica,KS,0.07374549669702898,0.005430584205393666,3319,644
2025-07,ratio_capital_salario,numerica,PSI,0.055217684379249614,,3319,644
2025-07,ratio_capital_salario,numerica,Jensen-Shannon,0.1217965778142507,,3319,644
2025-07,carga_total,numerica,KS,0.12726153076077007,4.718780224074655e-08,3319,644
2025-07,carga_total,numerica,PSI,0.1578290759505932,,3319,644
2025-07,carga_total,numerica,Jensen-Shannon,0.18217923745224995,,3319,644
2025-07,total_creditos_sectores,numerica,KS,0.017801234750420503,0.9942880588849393,3319,644
2025-07,total_creditos_sectores,numerica,PSI,0.008361444495723439,,3319,644
2025-07,total_creditos_sectores,numerica,Jensen-Shannon,0.04066118288388632,,3319,644
2025-07,diferencia_ingresos,numerica,KS,0.11199324324324322,0.0002575027082596659,3319,644
2025-07,diferencia_ingresos,numerica,PSI,0.08823872737295632,,3319,644
2025-07,diferencia_ingresos,numerica,Jensen-Shannon,0.19545282429821126,,3319,644
2025-07,ratio_ingresos_declarados,numerica,KS,0.12232946247101958,4.686259289189552e-05,3319,644
2025-07,ratio_ingresos_declarados,numerica,PSI,0.09160528836532764,,3319,644
2025-07,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.19066991198703764,,3319,644
2025-07,sin_historial_ingresos,numerica,KS,0.06905797413349457,0.011027879586468817,3319,644
2025-07,sin_historial_ingresos,numerica,PSI,0.0,,3319,644
2025-07,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,644
2025-07,dia_semana_prestamo,numerica,KS,0.11642734566087592,7.900217625764667e-07,3319,644
2025-07,dia_semana_prestamo,numerica,PSI,0.06023839449307033,,3319,644
2025-07,dia_semana_prestamo,numerica,Jensen-Shannon,0.10404928475881407,,3319,644
2025-07,tipo_credito,categorica,Chi2,81.12183897534128,1.007631261341915e-16,3319,644
2025-07,tipo_laboral,categorica,Chi2,26.319642110708614,2.893310984957005e-07,3319,644
2025-07,tendencia_ingresos,categorica,Chi2,78.07115920818933,1.6919156715543474e-08,3319,644
2025-07,probabilidad_predicha,prediccion,PSI,0.33084496582756623,,3319,644
2025-07,probabilidad_predicha,prediccion,Jensen-Shannon,0.25843658288902294,,3319,644
2025-07,tasa_aprobacion,agregado,diferencia_pct_puntos,0.35229124989005767,,3319,644
2025-08,capital_prestado,numerica,KS,0.061001224182905434,0.05541773612605443,3319,555
2025-08,capital_prestado,numerica,PSI,0.049023714343451125,,3319,555
2025-08,capital_prestado,numerica,Jensen-Shannon,0.11852968450784307,,3319,555
2025-08,plazo_meses,numerica,KS,0.36986664278017095,1.2445865007788163e-58,3319,555
2025-08,plazo_meses,numerica,PSI,0.7373671218307893,,3319,555
2025-08,plazo_meses,numerica,Jensen-Shannon,0.3579001826681374,,3319,555
2025-08,edad_cliente,numerica,KS,0.014863371958882654,0.9998932533829988,3319,555
2025-08,edad_cliente,numerica,PSI,0.007488743257385301,,3319,555
2025-08,edad_cliente,numerica,Jensen-Shannon,0.07305953805092716,,3319,555
2025-08,salario_cliente,numerica,KS,0.12148291708400177,1.416335433528881e-06,3319,555
2025-08,salario_cliente,numerica,PSI,0.14128489710841205,,3319,555
2025-08,salario_cliente,numerica,Jensen-Shannon,0.21779306651690017,,3319,555
2025-08,total_otros_prestamos,numerica,KS,0.15015485506597287,7.992122712976249e-10,3319,555
2025-08,total_otros_prestamos,numerica,PSI,0.22097459018171062,,3319,555
2025-08,total_otros_prestamos,numerica,Jensen-Shannon,0.2773526063642401,,3319,555
2025-08,cuota_pactada,numerica,KS,0.2102760790317284,6.571988101827094e-19,3319,555
2025-08,cuota_pactada,numerica,PSI,0.21134926835111062,,3319,555
2025-08,cuota_pactada,numerica,Jensen-Shannon,0.20839348539049118,,3319,555
2025-08,puntaje_datacredito,numerica,KS,0.05904981339973825,0.06974312790292098,3319,555
2025-08,puntaje_datacredito,numerica,PSI,0.02970208544008853,,3319,555
2025-08,puntaje_datacredito,numerica,Jensen-Shannon,0.10731791249986074,,3319,555
2025-08,cant_creditosvigentes,numerica,KS,0.03639270484705859,0.5406921624198695,3319,555
2025-08,cant_creditosvigentes,numerica,PSI,0.01156530714228097,,3319,555
2025-08,cant_creditosvigentes,numerica,Jensen-Shannon,0.05874897585170067,,3319,555
2025-08,huella_consulta,numerica,KS,0.13056358558015685,1.5755524973538645e-07,3319,555
2025-08,huella_consulta,numerica,PSI,0.08514160543316787,,3319,555
2025-08,huella_consulta,numerica,Jensen-Shannon,0.1314409734341586,,3319,555
2025-08,saldo_mora,numerica,KS,0.00941446143140734,0.9999999999844832,3319,555
2025-08,saldo_mora,numerica,PSI,0.0,,3319,555
2025-08,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,555
2025-08,saldo_total,numerica,KS,0.07510107270652494,0.00940231070390148,3319,555
2025-08,saldo_total,numerica,PSI,0.03171382918430584,,3319,555
2025-08,saldo_total,numerica,Jensen-Shannon,0.10541518667115933,,3319,555
2025-08,saldo_principal,numerica,KS,0.07073405986578651,0.01797218649336203,3319,555
2025-08,saldo_principal,numerica,PSI,0.030372167274762454,,3319,555
2025-08,saldo_principal,numerica,Jensen-Shannon,0.10389876706364248,,3319,555
2025-08,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,555
2025-08,saldo_mora_codeudor,numerica,PSI,0.0,,3319,555
2025-08,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,555
2025-08,creditos_sectorFinanciero,numerica,KS,0.04155598804589461,0.37269537430360256,3319,555
2025-08,creditos_sectorFinanciero,numerica,PSI,0.013472447171882389,,3319,555
2025-08,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.051206218703642885,,3319,555
2025-08,creditos_sectorCooperativo,numerica,KS,0.04481486608633345,0.28547997843297435,3319,555
2025-08,creditos_sectorCooperativo,numerica,PSI,0.00808969164671174,,3319,555
2025-08,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.040248987831819245,,3319,555
2025-08,creditos_sectorReal,numerica,KS,0.02489461440952856,0.9215049517169884,3319,555
2025-08,creditos_sectorReal,numerica,PSI,0.009959648285641408,,3319,555
2025-08,creditos_sectorReal,numerica,Jensen-Shannon,0.042565866272164084,,3319,555
2025-08,promedio_ingresos_datacredito,numerica,KS,0.19324974012474014,4.831992847497521e-12,3319,555
2025-08,promedio_ingresos_datacredito,numerica,PSI,1.247870054611317,,3319,555
2025-08,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.3918578378300603,,3319,555
2025-08,ratio_cuota_salario,numerica,KS,0.22246497183302028,4.805597476801101e-21,3319,555
2025-08,ratio_cuota_salario,numerica,PSI,0.2918189770078182,,3319,555
2025-08,ratio_cuota_salario,numerica,Jensen-Shannon,0.25232428211241387,,3319,555
2025-08,ratio_endeudamiento,numerica,KS,0.18172462017254742,3.7866596033008485e-14,3319,555
2025-08,ratio_endeudamiento,numerica,PSI,0.41781446779510434,,3319,555
2025-08,ratio_endeudamiento,numerica,Jensen-Shannon,0.3234243588131252,,3319,555
2025-08,ratio_capital_salario,numerica,KS,0.11893490735755652,2.6992900369583e-06,3319,555
2025-08,ratio_capital_salario,numerica,PSI,0.11589003538172471,,3319,555
2025-08,ratio_capital_salario,numerica,Jensen-Shannon,0.16731885923303141,,3319,555
2025-08,carga_total,numerica,KS,0.19896130159021963,6.937822235807323e-17,3319,555
2025-08,carga_total,numerica,PSI,0.34206855710987044,,3319,555
2025-08,carga_total,numerica,Jensen-Shannon,0.28815890363518215,,3319,555
2025-08,total_creditos_sectores,numerica,KS,0.049515619868135685,0.18695729364838856,3319,555
2025-08,total_creditos_sectores,numerica,PSI,0.01950689631055668,,3319,555
2025-08,total_creditos_sectores,numerica,Jensen-Shannon,0.06457198471768469,,3319,555
2025-08,diferencia_ingresos,numerica,KS,0.17963877338877343,1.8577103577663215e-10,3319,555
2025-08,diferencia_ingresos,numerica,PSI,0.283338002914744,,3319,555
2025-08,diferencia_ingresos,numerica,Jensen-Shannon,0.26262623138399693,,3319,555
2025-08,ratio_ingresos_declarados,numerica,KS,0.1715146771832819,1.440240618033946e-09,3319,555
2025-08,ratio_ingresos_declarados,numerica,PSI,0.20083815627932158,,3319,555
2025-08,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.22235600266972852,,3319,555
2025-08,sin_historial_ingresos,numerica,KS,0.036081637527856314,0.5517579312465212,3319,555
2025-08,sin_historial_ingresos,numerica,PSI,0.0,,3319,555
2025-08,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,555
2025-08,dia_semana_prestamo,numerica,KS,0.0777396860554438,0.005992857886454792,3319,555
2025-08,dia_semana_prestamo,numerica,PSI,0.08818036056356283,,3319,555
2025-08,dia_semana_prestamo,numerica,Jensen-Shannon,0.1254696241067468,,3319,555
2025-08,tipo_credito,categorica,Chi2,9.191547563555405,0.05648601741842609,3319,555
2025-08,tipo_laboral,categorica,Chi2,9.09343895291942,0.00256528067509089,3319,555
2025-08,tendencia_ingresos,categorica,Chi2,76.04625840284749,8.841982715635007e-09,3319,555
2025-08,probabilidad_predicha,prediccion,PSI,0.4958029030957439,,3319,555
2025-08,probabilidad_predicha,prediccion,Jensen-Shannon,0.31076099506409666,,3319,555
2025-08,tasa_aprobacion,agregado,diferencia_pct_puntos,0.30248989574087615,,3319,555
2025-09,capital_prestado,numerica,KS,0.0753614503584249,0.04680598570020673,3319,361
2025-09,capital_prestado,numerica,PSI,0.08352727068581349,,3319,361
2025-09,capital_prestado,numerica,Jensen-Shannon,0.1574444779697202,,3319,361
2025-09,plazo_meses,numerica,KS,0.2971867673656,6.011390221865882e-26,3319,361
2025-09,plazo_meses,numerica,PSI,0.6469209058481481,,3319,361
2025-09,plazo_meses,numerica,Jensen-Shannon,0.3347842445872817,,3319,361
2025-09,edad_cliente,numerica,KS,0.033327797061992626,0.8491873135867907,3319,361
2025-09,edad_cliente,numerica,PSI,0.01383330338409993,,3319,361
2025-09,edad_cliente,numerica,Jensen-Shannon,0.10083391676107648,,3319,361
2025-09,salario_cliente,numerica,KS,0.1140524755061724,0.0003792867682647548,3319,361
2025-09,salario_cliente,numerica,PSI,0.3086573677760999,,3319,361
2025-09,salario_cliente,numerica,Jensen-Shannon,0.2972666597401226,,3319,361
2025-09,total_otros_prestamos,numerica,KS,0.19029360877813378,8.521759964772658e-11,3319,361
2025-09,total_otros_prestamos,numerica,PSI,0.25532265880066213,,3319,361
2025-09,total_otros_prestamos,numerica,Jensen-Shannon,0.2881511045065854,,3319,361
2025-09,cuota_pactada,numerica,KS,0.17759078719936172,1.878974828000065e-09,3319,361
2025-09,cuota_pactada,numerica,PSI,0.14983018471417164,,3319,361
2025-09,cuota_pactada,numerica,Jensen-Shannon,0.1904760578136259,,3319,361
2025-09,puntaje_datacredito,numerica,KS,0.030860913768323534,0.905188811486859,3319,361
2025-09,puntaje_datacredito,numerica,PSI,0.03434107031284926,,3319,361
2025-09,puntaje_datacredito,numerica,Jensen-Shannon,0.11249339775459326,,3319,361
2025-09,cant_creditosvigentes,numerica,KS,0.034640644522137776,0.8150614990169811,3319,361
2025-09,cant_creditosvigentes,numerica,PSI,0.016848366637088316,,3319,361
2025-09,cant_creditosvigentes,numerica,Jensen-Shannon,0.05999084628305745,,3319,361
2025-09,huella_consulta,numerica,KS,0.07990091465323051,0.029456826042919652,3319,361
2025-09,huella_consulta,numerica,PSI,0.06391521323902928,,3319,361
2025-09,huella_consulta,numerica,Jensen-Shannon,0.10948847692460786,,3319,361
2025-09,saldo_mora,numerica,KS,0.011235955056179692,0.9999999999893006,3319,361
2025-09,saldo_mora,numerica,PSI,0.0,,3319,361
2025-09,saldo_mora,numerica,Jensen-Shannon,0.0,,3319,361
2025-09,saldo_total,numerica,KS,0.06950827704297635,0.08452251867612572,3319,361
2025-09,saldo_total,numerica,PSI,0.025992397860296557,,3319,361
2025-09,saldo_total,numerica,Jensen-Shannon,0.0953867598126366,,3319,361
2025-09,saldo_principal,numerica,KS,0.07293241007721185,0.06707106644159555,3319,361
2025-09,saldo_principal,numerica,PSI,0.0213884498150748,,3319,361
2025-09,saldo_principal,numerica,Jensen-Shannon,0.11400443020270744,,3319,361
2025-09,saldo_mora_codeudor,numerica,KS,0.0009842519685039353,1.0,3319,361
2025-09,saldo_mora_codeudor,numerica,PSI,0.0,,3319,361
2025-09,saldo_mora_codeudor,numerica,Jensen-Shannon,0.0,,3319,361
2025-09,creditos_sectorFinanciero,numerica,KS,0.02379567319529377,0.9905218464072391,3319,361
2025-09,creditos_sectorFinanciero,numerica,PSI,0.020867766808663826,,3319,361
2025-09,creditos_sectorFinanciero,numerica,Jensen-Shannon,0.07492578996029957,,3319,361
2025-09,creditos_sectorCooperativo,numerica,KS,0.025005028547964048,0.9836711920034585,3319,361
2025-09,creditos_sectorCooperativo,numerica,PSI,0.00685609389893099,,3319,361
2025-09,creditos_sectorCooperativo,numerica,Jensen-Shannon,0.03816590002171691,,3319,361
2025-09,creditos_sectorReal,numerica,KS,0.010954305730708547,0.9999999999963505,3319,361
2025-09,creditos_sectorReal,numerica,PSI,0.0008485237730038166,,3319,361
2025-09,creditos_sectorReal,numerica,Jensen-Shannon,0.02202923713545428,,3319,361
2025-09,promedio_ingresos_datacredito,numerica,KS,0.24454607533064981,9.60363638775561e-14,3319,361
2025-09,promedio_ingresos_datacredito,numerica,PSI,1.227165774621637,,3319,361
2025-09,promedio_ingresos_datacredito,numerica,Jensen-Shannon,0.39336638032005056,,3319,361
2025-09,ratio_cuota_salario,numerica,KS,0.1161322527601597,0.00028371366080616505,3319,361
2025-09,ratio_cuota_salario,numerica,PSI,0.07325483303883687,,3319,361
2025-09,ratio_cuota_salario,numerica,Jensen-Shannon,0.14434472579288582,,3319,361
2025-09,ratio_endeudamiento,numerica,KS,0.18412111144669285,4.1828259615681876e-10,3319,361
2025-09,ratio_endeudamiento,numerica,PSI,0.34603245884788214,,3319,361
2025-09,ratio_endeudamiento,numerica,Jensen-Shannon,0.27664830625449643,,3319,361
2025-09,ratio_capital_salario,numerica,KS,0.04729185543139036,0.4471299733055226,3319,361
2025-09,ratio_capital_salario,numerica,PSI,0.025661351538038463,,3319,361
2025-09,ratio_capital_salario,numerica,Jensen-Shannon,0.09360547178908778,,3319,361
2025-09,carga_total,numerica,KS,0.1308928151951408,2.5947181476846965e-05,3319,361
2025-09,carga_total,numerica,PSI,0.2060141612954494,,3319,361
2025-09,carga_total,numerica,Jensen-Shannon,0.20993812783848187,,3319,361
2025-09,total_creditos_sectores,numerica,KS,0.029447677645454418,0.931476923777594,3319,361
2025-09,total_creditos_sectores,numerica,PSI,0.016187636875953357,,3319,361
2025-09,total_creditos_sectores,numerica,Jensen-Shannon,0.0715071019028785,,3319,361
2025-09,diferencia_ingresos,numerica,KS,0.15692986869848574,6.894386472733627e-06,3319,361
2025-09,diferencia_ingresos,numerica,PSI,0.20272381323608085,,3319,361
